year,country_export,country_import,Product,Tonnage,Exporter Footprint (per unit),Importers Footprint (per unit),Actual WF (m3),Water Saved (m3)
2005,China,"Korea, Democratic People's Republic of",MAIZE,38888.0,864.9832118773745,1707.6519820195265,33637467.14348734,32769703.133288007
2005,China,"Korea, Democratic People's Republic of",RICE,7482.0,1089.826055002166,2283.060491073877,8154078.543526206,8927780.050688542
2005,China,"Korea, Democratic People's Republic of",WHEAT FLOUR,4251.0,1301.5082956775225,2204.7192012784803,5532711.764925148,3839549.559709672
2005,China,Liberia,RICE,33000.0,1089.826055002166,,35964259.81507148,
2005,Denmark,Central African Republic,PEA WHEAT BLENDED,194.4,551.5279708611165,,107217.03753540105,
2005,Denmark,Gambia,PEAS,481.8,566.472003430096,,272926.21125262027,
2005,Denmark,Honduras,PEA WHEAT BLENDED,86.4,551.5279708611165,,47652.01668240047,
2005,Denmark,Honduras,VEGETABLE OIL,349.3,0.0,,0.0,
2005,Denmark,Honduras,PEAS,657.0,566.472003430096,,372172.1062535731,
2005,Denmark,Kenya,PEAS,328.5,566.472003430096,,186086.05312678654,
2005,Denmark,Mauritania,PEAS,262.8,566.472003430096,,148868.84250142926,
2005,Denmark,Sierra Leone,PEAS,43.8,566.472003430096,,24811.473750238205,
2005,Denmark,Zambia,VEGETABLE OIL,110.376,0.0,,0.0,
2005,European Community,Haiti,WHEAT-SOYA BLEND,157.5,1809.1795784619717,,284945.78360776056,
2005,Germany,"Korea, Democratic People's Republic of",SUGAR,137.0,0.0,,0.0,
2005,India,Afghanistan,HIGH ENERGY BISCUITS,1770.0,,,,
2005,India,Guinea,RICE,991.0,2530.151540889038,5516.246845284353,2507380.177021037,2959220.4466557573
2005,Italy,Cape Verde,MAIZE MEAL,6.0,455.29448968044863,,2731.766938082692,
2005,Japan,Lao People's Democratic Republic,RICE,602.1,1023.7669233122895,2464.487280843957,616410.0645263295,867457.7272698169
2005,Japan,Maldives,WHEAT FLOUR,4620.0,1095.5661454778706,,5061515.592107762,
2005,Japan,Peru,RICE,1000.5,1023.7669233122895,1248.823655216962,1024278.8067739456,225169.2602706248
2005,Japan,Uganda,RICE,3270.0,1023.7669233122895,2883.667589376194,3347717.8392311865,6081875.178028968
2005,Luxembourg,Mauritania,WHEAT,750.0,742.4457646311388,,556834.3234733541,
2005,Libyan Arab Jamahiriya,Niger,RICE,23.725,0.0,4388.472158178989,0.0,104116.50195279652
2005,Libyan Arab Jamahiriya,Niger,WHEAT FLOUR,29.24,5973.276862852214,2807.4769731028937,174658.61546979874,-92567.98877627014
2005,Libyan Arab Jamahiriya,Niger,MISCELLANEOUS,288.0,,,,
2005,Norway,Algeria,PASTA,20.4,700.8766727543921,3395.134989143969,14297.884124189597,54962.86965434736
2005,"Korea, Republic of","Korea, Democratic People's Republic of",MAIZE,16976.548,1294.09424292165,1707.6519820195265,21969253.03148305,7020782.808566577
2005,Saudi Arabia,Djibouti,DRIED FRUITS,300.0,0.0,,0.0,
2005,Saudi Arabia,Syrian Arab Republic,DRIED FRUITS,1320.0,0.0,2179.358336463796,0.0,2876753.0041322107
2005,Switzerland,Bulgaria,DAIRY PRODUCTS,66.0,0.0,0.0,0.0,0.0
2005,Switzerland,Moldova,DAIRY PRODUCTS,75.0,0.0,2880.1428690090142,0.0,216010.71517567607
2005,Syrian Arab Republic,Occupied Palestinian Territory,WHEAT FLOUR,778.02,1916.8037442276425,2130.9918907594283,1491311.6490839904,166642.66176466
2005,China,Lao People's Democratic Republic,RICE,1498.0,1089.826055002166,2464.487280843957,1632559.4303932446,2059242.5163110027
2005,United States of America,Afghanistan,WHEAT,26050.0,1961.3412331771283,2735.933782625488,51092939.124264196,20178135.913129777
2005,United States of America,Afghanistan,PEAS,868.55,1105.0226183501086,,959767.3951679867,
2005,United States of America,Angola,SORGHUM,4500.0,1129.2576549703522,,5081659.447366585,
2005,United States of America,Angola,VEGETABLE OIL,1050.0,3196.723790366448,,3356559.9798847707,
2005,United States of America,Angola,PEAS,1543.1,1105.0226183501086,,1705160.4023760525,
2005,United States of America,Bolivia,WHEAT FLOUR,352.0,1984.658988039939,,698599.9637900585,
2005,United States of America,Bolivia,CORN-SOYA BLEND,378.13,1119.2139932688615,2903.095580339847,423208.3872747546,674539.1445191518
2005,United States of America,Bolivia,WHEAT-SOYA BLEND,303.94,1807.0259951642697,,549227.4809702281,
2005,United States of America,Bolivia,PEAS,166.78,1105.0226183501086,,184295.67228843112,
2005,United States of America,Bolivia,WHEAT,4187.0,1961.3412331771283,,8212135.743312636,
2005,United States of America,Bolivia,WHEAT FLOUR,1446.0,1984.658988039939,,2869816.896705752,
2005,United States of America,Chad,SORGHUM,10900.0,1129.2576549703522,,12308908.439176839,
2005,United States of America,"Korea, Democratic People's Republic of",BEANS,496.8,654.4143339759094,3178.6830233120622,325113.0411192318,1254056.6848622009
2005,United States of America,"Congo, Democratic Republic of the",MAIZE MEAL,180.0,517.7466065457517,3309.361430095932,93194.3891782353,502490.6682390325
2005,United States of America,El Salvador,SOYA FLOUR,4000.0,1944.365596648719,,7777462.386594876,
2005,United States of America,Eritrea,SORGHUM,20000.0,1129.2576549703522,7275.585394848904,22585153.099407043,122926554.79757105
2005,United States of America,Eritrea,SOFT WHITE WHEAT,6300.0,1961.3412331771283,5898.43602142438,12356449.769015908,24803697.165957686
2005,United States of America,Eritrea,CORN-SOYA BLEND,5814.0,1119.2139932688615,7838.26486086333,6507110.156865161,39064561.74419424
2005,United States of America,Eritrea,VEGETABLE OIL,1310.0,3196.723790366448,,4187708.165380047,
2005,United States of America,Eritrea,LENTILS,1328.0,1781.7565890595265,,2366172.750271051,
2005,United States of America,Eritrea,TEXTURED SOY PROTEINS,80.0,440.72286857370966,,35257.82948589677,
2005,United States of America,Ethiopia,WHEAT,10670.0,1961.3412331771283,4226.952559226829,20927510.95799996,24174072.848950308
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,34660.0,1961.3412331771283,4226.952559226829,67980087.14191927,78526088.56088263
2005,United States of America,Ethiopia,CORN-SOYA BLEND,2437.8,1119.2139932688615,4498.175784288136,2728419.8727908307,8237233.054146788
2005,United States of America,Ethiopia,VEGETABLE OIL,2999.461,3196.723790366448,9211.524549245069,9588448.336976336,18041160.299026825
2005,United States of America,Ethiopia,RICE,480.0,1739.8616421225033,4017.6560419336483,835133.5882188017,1093341.3119093496
2005,United States of America,Ethiopia,BULGUR WHEAT,2880.0,1961.3412331771283,4226.952559226829,5648662.75155013,6524960.619023139
2005,United States of America,Ethiopia,HARD RED WINTER WHEAT,4790.0,1961.3412331771283,4226.952559226829,9394824.506918445,10852278.251778068
2005,United States of America,Ethiopia,CORN-SOYA BLEND,310.0,1119.2139932688615,4498.175784288136,346956.33791334706,1047478.1552159751
2005,United States of America,Ethiopia,VEGETABLE OIL,800.0,3196.723790366448,9211.524549245069,2557379.0322931586,4811840.607102896
2005,United States of America,Ethiopia,LENTILS,210.0,1781.7565890595265,7732.859556999922,374168.88370250055,1249731.623267483
2005,United States of America,Ghana,SOYA-FORTIFIED SORGHUM GRITS,2047.0,1390.9842060608817,,2847344.6698066248,
2005,United States of America,Ghana,SOYA-FORTIFIED BULGUR WHEAT,1285.0,1807.0259951642697,,2322028.4037860865,
2005,United States of America,Ghana,WHEAT-SOYA BLEND,1000.0,1807.0259951642697,,1807025.9951642698,
2005,United States of America,Ghana,VEGETABLE OIL,200.0,3196.723790366448,,639344.7580732896,
2005,United States of America,Guatemala,SOYA OIL,1500.0,3196.723790366448,,4795085.685549673,
2005,United States of America,Haiti,MAIZE MEAL,200.0,517.7466065457517,4458.323986654606,103549.32130915033,788115.476021771
2005,United States of America,Haiti,SOYA-FORTIFIED BULGUR WHEAT,1000.0,1807.0259951642697,,1807025.9951642698,
2005,United States of America,Haiti,WHEAT-SOYA BLEND,460.0,1807.0259951642697,,831231.957775564,
2005,United States of America,Haiti,VEGETABLE OIL,250.0,3196.723790366448,,799180.947591612,
2005,United States of America,Haiti,LENTILS,500.0,1781.7565890595265,,890878.2945297633,
2005,United States of America,Haiti,HARD RED WINTER WHEAT,6132.0,1961.3412331771283,,12026944.44184215,
2005,United States of America,India,BULGUR WHEAT,6201.0,1961.3412331771283,1805.1330836372672,12162276.986931372,-968646.7352966786
2005,United States of America,India,VEGETABLE OIL,610.0,3196.723790366448,8249.1399248777,1950001.5121235333,3081973.8420518637
2005,United States of America,Kenya,MAIZE MEAL,3468.225,517.7466065457517,2393.120843576921,1795661.7244871396,6504219.813227427
2005,United States of America,Kenya,SORGHUM,1190.0,1129.2576549703522,,1343816.609414719,
2005,United States of America,Kenya,CORN-SOYA BLEND,748.974,1119.2139932688615,2707.2936690752495,838262.1813945523,1189430.3871074137
2005,United States of America,Kenya,VEGETABLE OIL,598.979,3196.723790366448,,1914770.419229905,
2005,United States of America,Kenya,PEAS,248.049,1105.0226183501086,,274099.7554591261,
2005,United States of America,Kenya,MAIZE,7752.0,585.7172293863118,2707.2936690752495,4540479.96220269,16446460.560468644
2005,United States of America,Kenya,VEGETABLE OIL,119.703,3196.723790366448,,382657.42787823494,
2005,United States of America,Kenya,PEAS,1113.7,1105.0226183501086,,1230663.690056516,
2005,United States of America,Malawi,SOYA OIL,1510.0,3196.723790366448,,4827052.923453337,
2005,United States of America,Nicaragua,WHEAT,1580.0,1961.3412331771283,,3098919.1484198626,
2005,United States of America,Peru,SOYA OIL,7962.0,3196.723790366448,,25452314.81889766,
2005,United States of America,Peru,VEGETABLE OIL,1703.0,3196.723790366448,,5444020.614994061,
2005,United States of America,Philippines,PEAS,780.0,1105.0226183501086,,861917.6423130847,
2005,United States of America,Sierra Leone,BULGUR WHEAT,994.049,1961.3412331771283,,1949669.291498491,
2005,United States of America,Sierra Leone,CORN-SOYA BLEND,99.874,1119.2139932688615,,111780.37836373427,
2005,United States of America,Sierra Leone,VEGETABLE OIL,170.009,3196.723790366448,,543471.8148764095,
2005,United States of America,Sierra Leone,PEAS,199.449,1105.0226183501086,,220395.65620731082,
2005,United States of America,Somalia,LENTILS,139.0,1781.7565890595265,,247664.1658792742,
2005,United States of America,Sri Lanka,VEGETABLE OIL,569.153,3196.723790366448,,1819424.9354584352,
2005,United States of America,Sudan,WHEAT,54633.0,1961.3412331771283,1808.4462046018339,107153955.59216605,-8353114.09615406
2005,United States of America,Sudan,CORN-SOYA BLEND,7868.35,1119.2139932688615,8154.27020110917,8806367.423937047,55354284.51296029
2005,United States of America,Sudan,LENTILS,827.5,1781.7565890595265,,1474403.5774467583,
