,Geo_FIPS,TW_1985,TW_1990,TW_1995,TW_2000,TW_2005,TW_2010,TW_2015
1262,26097,6.11,12.81,14.71,10.28,10.13,10.09,12.66
1263,26099,227.51,203.32,80.01,12.64,12.15,9.19,8.99
1264,26101,7.22,30.65,37.23,43.28,38.91,42.93,32.26
1265,26103,272.23,364.45,257.03,293.93,342.19,271.86,262.49
1266,26105,7.32,36.14,27.54,23.05,29.01,23.73,34.23
1267,26107,15.69,14.68,15.98,6.78,15.98,15.12,15.84
1268,26109,3.85,10.96,7.56,5.3,5.92,5.84,3.65
1269,26111,24.08,175.59,88.91,8.57,14.71,10.58,6.86
1270,26113,4.69,5.33,4.58,2.3,4.63,3.9,6.97
1271,26115,1672.18,1486.72,1763.52,1734.15,1846.73,1829.98,1819.44
1272,26117,30.98,31.97,26.81,26.59,40.12,30.02,56.55
1273,26119,6.06,1.86,2.81,1.24,1.34,1.07,1.0
1274,26121,298.22,362.65,321.89,323.08,323.1,271.69,262.56
1275,26123,14.41,28.57,17.16,7.69,12.59,8.3,10.1
1276,26125,198.55,253.36,110.91,50.23,61.99,50.17,49.79
1277,26127,7.02,8.73,8.16,5.55,7.13,6.41,8.28
1278,26129,6.41,4.8,3.64,2.5,3.55,3.23,2.52
1279,26131,27.16,37.06,30.61,19.67,7.3,5.47,0.61
1280,26133,7.53,15.32,7.02,5.31,7.23,5.5,4.43
1281,26135,5.49,2.43,1.46,1.32,1.47,1.23,0.87
1282,26137,11.66,7.97,4.23,3.9,4.6,4.13,4.51
1283,26139,704.51,1079.08,639.68,733.63,854.52,944.07,821.92
1284,26141,10.54,19.57,6.27,7.97,13.63,23.68,26.66
1285,26143,7.63,3.35,3.61,2.65,3.23,2.74,2.94
1286,26145,69.76,70.69,32.02,17.77,20.17,22.28,3.79
1287,26147,1188.19,2023.35,1562.51,1717.13,1668.09,1495.19,1379.88
1288,26149,38.91,40.97,58.06,57.72,77.77,35.56,56.38
1289,26151,15.52,18.43,16.79,7.89,6.87,6.06,5.98
1290,26153,2.27,13.36,11.99,11.57,13.0,7.67,3.99
1291,26155,19.66,18.34,12.2,7.81,8.62,7.36,6.51
1292,26157,18.91,17.25,12.77,9.02,10.32,8.89,9.0
1293,26159,27.7,40.09,102.14,152.05,146.53,166.95,156.21
1294,26161,56.88,69.33,54.57,33.59,37.88,34.8,30.3
1295,26163,2318.01,1863.67,2165.49,1727.31,1858.74,1797.27,1429.63
1296,26165,6.78,7.15,8.74,8.35,8.95,7.6,21.14
1297,27001,34.6,6.83,4.97,3.55,4.6,3.44,5.41
1298,27003,135.26,164.82,142.22,132.34,97.91,126.06,116.74
1299,27005,6.41,10.92,5.1,9.39,14.52,8.57,11.85
1300,27007,9.07,7.46,7.75,6.92,7.66,6.39,7.16
1301,27009,19.02,19.61,18.29,21.54,24.11,21.85,11.8
1302,27011,4.66,2.11,1.36,1.39,1.74,1.42,1.83
1303,27013,11.46,26.05,32.13,32.94,32.19,34.57,37.16
1304,27015,4.79,6.35,3.74,4.55,4.6,4.02,4.75
1305,27017,15.84,10.89,22.36,11.13,9.75,10.68,9.88
1306,27019,5.45,6.64,7.82,9.95,10.66,11.15,10.84
1307,27021,3.23,5.59,3.98,3.98,6.59,6.04,6.78
1308,27023,2.88,9.06,9.48,1.99,2.96,2.12,2.63
1309,27025,3.66,3.8,3.84,5.3,14.77,4.66,4.46
1310,27027,8.28,9.82,7.87,7.42,9.51,6.59,7.66
1311,27029,9.86,12.42,13.4,11.9,5.72,5.74,8.8
1312,27031,0.27,0.67,126.11,296.29,171.51,174.81,157.03
1313,27033,3.33,3.2,3.18,3.76,4.67,5.42,4.16
1314,27035,8.41,12.24,8.96,11.4,12.57,11.37,8.5
1315,27037,119.61,186.83,224.18,242.89,394.58,339.71,232.01
1316,27039,2.27,2.42,1.97,2.42,2.85,2.64,2.69
1317,27041,4.42,6.02,5.5,5.89,22.89,5.72,7.46
1318,27043,3.16,3.6,2.84,3.0,3.09,3.17,2.67
1319,27045,4.49,13.16,14.67,4.06,5.25,13.94,13.04
1320,27047,6.46,8.29,6.55,6.48,5.46,5.73,5.85
1321,27049,436.54,497.06,599.77,631.11,619.32,617.55,540.1
1322,27051,2.89,2.68,1.68,2.16,1.69,1.52,2.2
1323,27053,181.08,287.87,253.16,297.97,320.77,182.2,189.35
1324,27055,2.81,3.57,2.93,2.66,2.91,2.42,2.23
1325,27057,6.89,13.65,6.76,13.65,13.91,11.32,15.88
1326,27059,3.65,3.76,3.01,3.51,4.61,4.07,3.72
1327,27061,163.03,200.92,174.61,200.63,185.01,196.9,142.36
1328,27063,1.79,2.33,1.74,1.79,2.17,2.74,2.24
1329,27065,1.64,1.34,1.63,1.65,1.86,1.54,1.47
1330,27067,9.87,12.16,9.44,9.95,21.96,11.11,12.96
1331,27069,3.33,1.81,0.68,1.41,1.4,1.55,1.96
1332,27071,42.23,45.18,42.85,53.29,47.54,45.89,42.98
1333,27073,5.95,4.59,3.51,4.13,4.48,3.47,3.76
1334,27075,96.65,93.43,132.97,135.76,130.89,124.68,126.49
1335,27077,0.94,1.22,1.24,1.37,1.37,0.96,1.19
1336,27079,6.83,7.06,3.72,19.07,19.68,23.83,5.13
1337,27081,2.45,2.54,1.3,1.92,1.83,2.26,1.72
1338,27083,4.66,5.46,5.75,6.55,6.52,7.29,6.1
1339,27085,6.92,6.82,7.38,6.63,6.72,7.23,5.84
1340,27087,0.76,1.07,0.66,0.71,3.34,0.62,0.71
1341,27089,1.19,1.04,0.99,1.39,1.27,1.08,0.96
1342,27091,86.89,38.86,45.14,20.6,17.76,10.15,9.14
1343,27093,5.42,5.16,4.31,6.12,7.83,4.76,5.64
1344,27095,2.32,3.0,2.68,3.37,3.14,2.64,2.07
1345,27097,13.7,15.73,9.62,13.92,17.92,14.52,17.75
1346,27099,8.61,7.54,7.3,9.16,9.23,10.13,8.78
1347,27101,1.88,2.06,2.06,1.84,2.01,2.1,1.88
1348,27103,6.0,4.45,6.34,6.3,6.53,6.56,6.39
1349,27105,4.01,5.28,5.04,4.82,5.09,5.99,4.43
1350,27107,1.17,1.32,0.83,0.79,0.77,0.79,0.92
1351,27109,15.85,18.34,41.26,41.56,47.98,27.04,17.19
1352,27111,58.13,56.14,77.46,105.38,150.58,104.29,81.11
1353,27113,2.7,2.26,2.84,2.5,2.67,2.5,2.2
1354,27115,2.97,3.39,2.68,3.05,3.59,3.13,2.84
1355,27117,2.68,2.3,2.71,3.53,5.02,3.46,3.61
1356,27119,15.94,15.87,18.37,15.04,24.67,13.13,16.34
1357,27121,15.69,17.93,11.93,17.76,22.34,16.03,22.13
1358,27123,133.59,183.59,142.93,160.84,198.46,194.92,208.22
1359,27125,1.82,1.21,0.6,3.64,1.67,2.3,2.22
1360,27127,3.01,3.08,2.8,2.91,3.02,3.08,2.44
1361,27129,2.87,2.97,2.96,3.49,3.99,3.45,3.12
1362,27131,8.38,9.01,6.88,8.99,9.83,8.5,8.59
1363,27133,3.59,3.5,3.27,2.28,3.09,3.73,3.38
1364,27135,1.86,2.38,2.1,1.94,1.88,1.79,1.74
1365,27137,243.93,247.33,203.62,324.35,287.7,358.3,87.63
1366,27139,16.47,15.64,9.69,14.19,17.81,18.41,13.26
1367,27141,31.3,66.13,86.59,91.23,92.88,71.38,80.45
1368,27143,2.65,3.27,2.98,2.97,3.28,3.7,3.44
1369,27145,45.58,35.29,27.66,38.03,49.49,36.19,41.75
1370,27147,7.72,6.07,3.52,8.68,7.75,6.17,5.66
1371,27149,5.57,7.42,3.84,5.16,6.48,6.15,7.92
1372,27151,13.95,13.24,8.35,10.38,12.53,9.16,15.92
1373,27153,10.52,10.96,7.32,9.86,12.68,8.62,11.68
1374,27155,0.83,0.84,0.63,0.61,0.42,0.42,0.4
1375,27157,4.12,4.43,3.81,4.6,4.94,4.78,4.49
1376,27159,5.62,7.38,7.6,10.87,12.99,7.02,15.9
1377,27161,9.79,3.37,2.92,3.12,3.06,4.42,3.85
1378,27163,270.32,326.19,320.91,320.79,359.93,391.65,367.0
1379,27165,3.18,3.35,3.05,3.56,3.73,3.29,4.38
1380,27167,1.09,2.11,1.24,0.82,0.88,0.68,0.88
1381,27169,9.13,12.52,11.96,7.93,9.01,11.72,10.71
1382,27171,342.59,366.22,348.16,334.42,334.01,365.35,329.18
1383,27173,2.17,2.17,1.52,2.72,3.21,2.77,3.26
1384,28001,41.28,48.11,51.24,49.03,6.87,7.51,7.3
1385,28003,5.54,6.4,3.17,6.08,5.3,6.74,5.82
1386,28005,2.6,2.57,2.27,2.36,2.35,2.17,2.58
1387,28007,2.21,36.87,3.93,3.12,2.85,4.52,5.0
1388,28009,0.58,0.66,0.73,1.02,2.32,2.53,5.26
1389,28011,293.14,465.84,472.44,285.84,331.79,440.8,341.14
1390,28013,1.84,3.18,45.92,4.73,3.18,2.82,3.77
1391,28015,0.99,6.12,6.38,4.52,6.96,8.02,12.73
1392,28017,1.9,2.46,2.35,4.13,9.08,9.71,6.46
1393,28019,1.47,1.5,2.37,1.51,5.6,15.0,14.15
1394,28021,35.0,32.72,34.37,34.28,29.06,35.94,27.26
1395,28023,3.67,3.43,2.94,2.71,2.64,2.77,3.86
1396,28025,5.79,6.98,6.59,8.51,6.11,4.19,4.62
1397,28027,59.72,158.15,146.37,160.91,139.7,164.0,131.44
1398,28029,6.75,6.51,4.78,4.62,5.78,10.22,6.75
1399,28031,2.51,2.52,6.89,6.08,7.58,6.25,5.24
1400,28033,9.92,31.13,16.69,31.95,32.01,35.66,36.29
1401,28035,25.65,24.07,41.78,53.39,32.36,18.35,14.98
1402,28037,0.83,0.83,1.05,1.25,1.15,1.28,1.28
1403,28039,2.22,2.44,1.86,2.23,3.27,3.47,2.95
1404,28041,1.25,1.41,1.43,7.11,2.93,8.28,2.62
1405,28043,12.66,23.15,20.78,16.22,10.08,11.94,10.11
1406,28045,4.03,6.28,6.33,5.1,10.84,8.22,9.03
1407,28047,220.66,341.93,265.52,341.33,195.26,158.34,34.79
1408,28049,45.21,47.37,48.34,46.94,46.27,60.54,57.5
1409,28051,12.69,39.02,47.59,47.93,49.93,36.1,42.0
1410,28053,138.93,203.68,157.96,136.15,122.29,105.13,105.62
1411,28055,19.19,28.84,34.37,13.77,11.12,34.31,35.75
1412,28057,2.26,2.28,2.13,2.89,10.94,11.36,11.35
1413,28059,56.6,88.8,68.23,70.59,54.44,520.32,49.49
1414,28061,2.69,2.46,3.14,1.71,2.54,11.09,7.75
1415,28063,0.72,0.88,1.5,0.68,0.65,1.2,1.37
1416,28065,1.59,1.47,2.03,2.12,2.52,5.74,2.19
1417,28067,17.83,15.59,16.57,18.84,17.2,16.35,17.19
1418,28069,1.25,1.49,1.58,0.87,1.75,2.28,10.58
1419,28071,3.93,4.74,5.21,5.85,3.59,5.58,7.35
1420,28073,12.76,9.81,8.65,16.86,21.65,12.13,7.88
1421,28075,12.36,12.38,14.71,11.88,11.97,11.85,11.94
1422,28077,29.02,32.84,33.69,36.24,38.63,37.67,39.54
1423,28079,5.02,3.07,3.82,2.99,5.76,5.92,5.79
1424,28081,10.99,11.47,12.54,17.34,4.57,5.24,6.01
1425,28083,104.27,196.11,192.86,206.71,213.56,200.82,201.94
1426,28085,3.05,3.51,13.29,4.5,5.45,7.37,7.54
1427,28087,26.67,23.97,14.86,41.54,41.74,40.95,40.13
1428,28089,7.05,7.49,12.13,12.57,13.86,15.11,16.95
1429,28091,4.27,4.1,4.21,4.05,5.06,5.06,4.86
1430,28093,2.93,3.3,3.23,4.34,4.13,4.69,8.68
1431,28095,20.6,22.32,18.54,19.53,27.69,24.95,19.23
1432,28097,1.79,2.34,1.92,4.17,1.81,1.86,2.13
1433,28099,3.52,3.07,3.83,3.81,4.83,4.64,5.86
1434,28101,4.09,3.51,3.7,2.09,3.11,4.21,3.78
1435,28103,2.64,6.47,4.08,31.21,29.89,22.29,35.33
1436,28105,6.88,7.67,8.34,6.26,6.44,6.1,8.9
1437,28107,13.42,35.34,14.79,17.16,28.96,36.41,22.94
1438,28109,5.52,5.7,5.75,7.69,6.77,7.23,8.6
1439,28111,17.76,21.93,20.14,18.08,21.22,22.56,24.55
1440,28113,5.7,6.84,7.21,11.52,8.11,9.36,8.56
1441,28115,3.08,4.57,2.78,1.98,2.22,4.11,5.7
1442,28117,3.03,3.17,2.06,3.99,2.34,3.74,3.4
1443,28119,68.52,92.53,111.82,80.77,80.37,135.11,79.91
1444,28121,8.15,10.86,12.72,13.09,21.64,19.84,20.76
1445,28123,10.47,9.13,10.13,9.3,10.94,10.57,10.06
1446,28125,36.81,53.63,64.14,36.85,32.03,69.63,74.72
1447,28127,4.29,3.85,4.0,2.25,5.3,5.78,5.34
1448,28129,3.53,2.27,5.97,4.27,4.78,4.92,2.67
1449,28131,2.25,2.51,2.34,2.2,3.22,4.78,3.75
1450,28133,218.46,334.13,352.82,264.0,282.95,366.39,284.12
1451,28135,49.95,171.46,107.4,113.93,103.1,125.99,98.73
1452,28137,6.16,4.84,5.68,17.59,3.52,7.42,9.25
1453,28139,2.33,3.07,2.48,3.38,5.15,4.62,3.73
1454,28141,1.94,2.98,4.39,2.8,2.84,3.15,3.32
1455,28143,92.58,154.47,140.39,94.05,127.53,155.79,108.61
1456,28145,2.45,2.75,2.95,3.07,2.88,3.21,3.54
1457,28147,2.49,2.47,2.21,2.09,3.26,3.67,3.16
1458,28149,356.37,231.75,81.82,71.82,257.7,217.41,40.58
1459,28151,233.58,380.49,302.87,292.28,228.31,458.88,315.1
1460,28153,2.69,2.92,2.23,2.36,3.38,6.0,4.92
1461,28155,1.2,1.49,1.38,1.4,1.67,1.69,2.2
1462,28157,1.29,0.94,2.48,3.61,4.17,3.48,1.78
1463,28159,3.15,3.14,3.27,2.64,3.89,3.07,2.54
1464,28161,2.33,2.44,2.73,3.2,4.56,3.65,6.22
1465,28163,47.01,80.49,29.89,60.42,46.43,44.9,57.3
1466,29001,3.72,3.86,3.95,3.69,3.23,3.17,3.13
1467,29003,2.19,2.41,3.04,1.19,1.54,19.71,18.84
1468,29005,8.98,7.9,19.03,6.52,6.33,6.3,15.03
1469,29007,4.57,9.78,9.98,13.86,13.6,13.7,20.95
1470,29009,4.63,7.22,7.31,20.55,20.81,19.39,17.65
1471,29011,10.17,10.5,4.74,10.69,12.05,14.37,17.47
1472,29013,2.72,3.17,2.81,3.3,4.26,3.53,4.68
1473,29015,1.24,1.78,1.89,3.0,3.72,4.79,3.23
1474,29017,1.13,3.81,9.72,13.55,14.01,13.96,9.07
1475,29019,16.05,17.65,18.21,23.08,20.43,18.69,24.7
1476,29021,49.33,69.87,57.63,67.81,102.94,78.24,44.18
1477,29023,122.57,139.96,155.75,349.62,339.67,339.49,146.2
1478,29025,0.95,1.19,1.16,1.61,1.24,1.19,1.0
1479,29027,6.68,20.14,26.59,32.77,34.35,31.04,39.35
1480,29029,3.08,3.05,3.71,4.92,14.7,13.65,12.69
1481,29031,9.83,11.59,12.16,28.25,30.01,36.53,40.08
1482,29033,2.1,3.15,2.7,3.2,3.93,5.22,5.92
1483,29035,0.59,0.6,0.65,1.34,0.83,0.81,1.08
1484,29037,7.33,6.79,6.37,4.28,5.84,5.52,6.31
1485,29039,1.47,1.74,2.09,1.95,2.17,2.01,2.48
1486,29041,1.5,1.58,1.69,1.46,1.18,1.55,5.4
1487,29043,3.1,3.99,4.71,8.78,8.84,9.44,10.1
1488,29045,0.91,1.18,1.69,1.7,1.54,2.36,4.71
1489,29047,84.73,33.36,25.65,172.84,178.7,148.43,132.9
1490,29049,1.45,1.79,2.13,2.55,2.5,2.58,1.02
1491,29051,6.63,7.97,9.28,12.35,11.31,9.28,10.67
1492,29053,1.77,2.45,2.87,2.69,2.93,5.12,3.11
1493,29055,1.92,2.16,2.46,2.49,3.09,3.17,2.89
1494,29057,4.85,5.35,3.81,4.37,5.47,7.93,9.06
1495,29059,1.52,1.72,2.08,2.22,2.62,2.42,2.34
1496,29061,1.05,1.05,1.8,1.79,2.27,2.12,1.54
1497,29063,1.03,1.24,1.24,0.78,0.84,0.97,0.53
1498,29065,1.66,1.59,1.72,27.77,32.52,32.51,33.03
1499,29067,1.54,1.81,2.65,2.37,21.06,39.59,55.1
1500,29069,8.47,14.1,45.36,79.0,89.41,111.36,184.7
1501,29071,698.38,1077.98,966.56,1016.1,1155.54,1018.89,1270.87
1502,29073,2.24,2.12,2.55,1.91,2.59,2.22,2.29
1503,29075,1.17,1.19,1.26,1.92,2.31,1.85,1.74
1504,29077,153.34,231.63,175.9,254.81,221.16,228.15,99.71
1505,29079,2.14,2.42,3.21,2.8,2.72,4.2,2.29
1506,29081,1.43,1.66,2.18,1.41,1.31,1.74,1.46
1507,29083,349.43,290.83,358.0,398.5,417.48,410.09,333.57
1508,29085,0.93,1.11,1.07,1.42,1.43,1.43,1.42
1509,29087,0.86,1.42,2.45,19.42,7.46,16.96,22.72
1510,29089,1.51,1.73,1.56,3.25,3.34,9.69,4.6
1511,29091,3.99,4.91,5.41,6.53,4.34,8.22,5.45
1512,29093,11.57,12.68,5.13,1.22,4.32,6.89,2.67
1513,29095,602.49,467.05,546.72,388.46,546.84,644.83,592.15
1514,29097,30.81,31.26,25.91,32.15,28.69,30.75,29.14
1515,29099,583.87,789.04,835.21,813.39,793.8,829.27,978.36
1516,29101,3.67,4.83,5.47,5.87,6.2,9.13,10.8
1517,29103,0.7,0.82,0.75,0.92,1.49,1.5,1.53
1518,29105,3.62,4.2,5.04,25.7,17.04,17.79,16.55
1519,29107,3.32,3.72,4.37,4.42,4.63,5.66,6.97
1520,29109,6.11,6.0,5.32,7.0,6.86,10.68,10.65
1521,29111,1.46,1.35,1.67,1.32,2.63,2.42,3.53
1522,29113,2.53,3.46,3.14,5.5,6.7,7.23,6.36
1523,29115,1.77,2.21,2.32,2.26,2.45,4.83,5.1
1524,29117,2.28,2.3,2.53,3.84,2.78,2.48,2.69
1525,29119,2.78,4.03,5.29,6.71,7.26,6.64,6.99
1526,29121,1.83,1.9,2.82,3.06,3.53,3.23,3.64
1527,29123,1.17,1.3,1.35,1.31,1.38,1.37,1.45
1528,29125,1.06,1.19,3.29,1.54,1.5,1.62,1.64
1529,29127,7.11,6.87,7.63,8.28,7.88,7.72,9.87
1530,29129,0.54,0.58,1.77,11.58,2.34,2.15,2.27
1531,29131,2.36,2.47,3.16,4.39,4.58,3.96,4.54
1532,29133,9.37,9.54,19.18,77.91,82.64,82.6,102.56
1533,29135,1.89,1.91,2.82,3.41,3.02,3.4,3.86
1534,29137,1.03,1.88,3.18,4.56,5.76,8.23,6.57
1535,29139,1.51,2.0,2.18,1.47,2.17,2.47,5.33
1536,29141,1.93,2.1,2.4,2.34,12.1,6.48,10.21
1537,29143,868.16,1083.21,848.65,1092.36,1027.19,984.5,941.93
1538,29145,5.95,6.56,7.24,7.9,10.8,9.73,9.77
1539,29147,3.04,3.88,3.88,3.55,2.82,3.26,2.97
1540,29149,1.18,1.34,4.01,2.7,1.97,2.02,2.41
1541,29151,81.96,29.99,34.78,63.92,61.78,60.75,4.71
1542,29153,1.03,1.5,5.23,1.59,26.86,14.2,14.07
1543,29155,6.43,15.98,28.24,50.31,83.83,110.48,144.85
1544,29157,1.99,1.91,2.65,2.19,2.83,4.65,3.38
1545,29159,5.02,5.38,5.61,7.47,9.14,9.15,8.54
1546,29161,4.21,4.3,3.9,12.42,9.99,10.35,9.64
1547,29163,9.03,5.58,9.77,10.48,12.55,7.43,7.22
1548,29165,351.96,333.32,364.85,336.7,432.86,459.46,302.44
1549,29167,2.99,3.74,4.34,5.45,5.0,5.21,5.33
1550,29169,5.34,5.98,7.48,7.6,7.3,6.75,6.57
1551,29171,0.83,1.11,2.2,2.49,1.94,1.81,2.02
1552,29173,1.72,1.54,1.76,1.06,1.7,1.69,2.26
1553,29175,780.46,734.21,877.28,812.48,580.99,740.24,715.08
1554,29177,2.2,3.37,3.85,5.21,5.65,6.25,11.68
1555,29179,16.9,20.55,3.71,3.57,5.89,5.7,5.13
1556,29181,8.46,12.36,19.18,36.38,31.01,31.04,15.4
1557,29183,362.77,447.12,446.41,502.33,628.75,505.14,647.75
1558,29185,1.34,1.46,1.51,1.66,1.81,1.56,2.11
1559,29187,4.29,5.62,306.54,7.62,7.43,8.17,6.77
1560,29189,147.35,487.08,176.4,498.99,789.64,535.51,545.49
1561,29195,4.89,4.86,5.06,7.02,4.54,5.68,8.3
1562,29197,0.54,0.65,0.73,0.53,0.49,0.38,0.33
1563,29199,0.69,0.8,0.92,1.11,0.85,0.85,1.18
1564,29201,13.05,16.8,19.54,100.19,107.89,104.63,93.97
1565,29203,0.94,0.95,0.97,1.07,1.08,1.29,1.17
1566,29205,1.73,1.23,2.53,2.96,2.08,1.8,2.54
1567,29207,94.85,109.57,153.28,372.26,334.8,333.01,270.35
1568,29209,2.15,2.99,3.83,3.45,4.51,4.64,5.68
1569,29211,1.24,1.48,3.1,9.43,3.59,3.62,3.67
1570,29213,3.39,3.46,9.51,27.48,32.68,33.66,25.56
1571,29215,3.58,3.92,5.37,4.25,4.41,3.84,3.99
1572,29217,6.37,7.32,4.91,9.53,6.01,12.67,10.78
1573,29219,2.74,4.69,3.6,2.75,2.54,3.55,4.23
1574,29221,3.44,10.95,8.88,5.21,3.28,8.28,3.85
1575,29223,1.55,1.5,1.8,1.82,1.93,1.4,2.5
1576,29225,2.72,3.33,4.21,4.26,4.65,4.45,4.12
1577,29227,0.45,0.48,0.48,0.32,0.34,0.29,0.35
1578,29229,2.88,3.15,3.79,3.36,3.28,2.94,2.99
1579,29510,401.0,143.93,147.8,147.43,140.95,91.45,93.2
1580,30001,980.45,632.92,570.72,506.09,1185.6,482.96,836.9
1581,30003,215.78,309.78,315.84,152.35,278.98,268.08,330.54
1582,30005,198.02,246.53,274.18,286.47,236.49,236.44,345.18
1583,30007,176.58,263.51,240.96,198.44,241.31,192.4,199.86
1584,30009,395.13,479.43,454.1,422.29,417.64,400.19,509.78
1585,30011,7.53,6.75,4.09,5.01,10.78,1.6,36.5
1586,30013,156.79,180.73,153.21,168.65,189.2,166.88,189.95
1587,30015,53.76,45.06,36.47,42.76,80.28,42.1,91.97
1588,30017,76.13,70.67,74.85,77.24,121.66,151.5,134.99
1589,30019,2.71,3.68,5.0,3.4,3.05,3.86,6.72
1590,30021,67.51,67.7,72.44,74.59,53.93,78.99,82.16
1591,30023,61.06,61.45,47.98,47.54,67.29,39.6,72.04
1592,30025,8.32,8.92,10.76,3.3,2.15,6.99,7.22
1593,30027,89.64,90.2,74.66,63.01,71.38,50.0,126.83
1594,30029,70.52,88.99,64.91,70.91,74.34,61.73,87.78
1595,30031,380.72,491.94,489.16,409.38,470.09,333.21,483.92
1596,30033,12.95,8.46,12.41,6.65,15.99,4.47,12.38
1597,30035,71.06,108.34,87.37,102.89,86.97,128.11,72.69
1598,30037,55.16,42.27,85.44,52.33,44.05,39.63,29.71
1599,30039,117.91,109.1,103.54,99.27,137.75,71.95,123.13
1600,30041,26.99,15.2,18.37,12.37,20.02,10.84,51.44
1601,30043,166.56,190.9,148.05,89.32,161.47,91.01,85.95
1602,30045,59.06,67.84,64.95,69.01,71.38,16.84,134.3
1603,30047,266.58,387.77,308.5,341.99,291.75,390.58,221.26
1604,30049,187.3,215.62,183.44,176.31,220.33,154.06,176.09
1605,30051,11.49,19.79,22.4,20.36,57.54,29.02,39.24
1606,30053,40.25,45.05,36.57,29.19,33.95,18.19,16.85
1607,30055,11.57,11.07,14.75,14.78,26.56,25.59,32.24
1608,30057,666.52,680.08,540.37,483.85,647.69,434.38,723.94
1609,30059,361.81,317.17,349.62,324.19,377.22,217.16,210.55
1610,30061,6.46,7.46,8.06,7.69,8.06,5.23,1.95
1611,30063,123.31,130.8,113.61,102.76,112.65,85.59,174.0
1612,30065,59.73,87.53,82.86,80.09,97.77,73.5,74.68
1613,30067,298.69,406.83,332.95,262.85,507.98,193.47,284.48
1614,30069,40.84,39.46,56.7,42.7,42.11,49.47,54.64
1615,30071,241.2,187.68,209.98,249.93,166.21,244.16,317.32
1616,30073,128.32,220.28,212.06,231.11,239.46,243.5,136.12
1617,30075,30.81,21.21,16.28,14.86,39.91,31.44,81.73
1618,30077,211.03,188.19,211.23,177.8,247.39,138.4,169.33
1619,30079,43.6,50.9,74.44,49.91,54.11,72.17,72.11
1620,30081,195.8,233.93,167.0,175.32,293.51,168.88,389.08
1621,30083,359.66,292.47,316.7,373.12,374.53,259.72,355.93
1622,30085,49.06,45.78,44.96,71.2,93.26,86.41,119.99
1623,30087,169.4,181.61,165.29,188.68,244.97,195.65,185.92
1624,30089,94.14,115.09,76.07,108.61,56.97,62.16,66.78
1625,30091,8.39,7.05,5.38,11.28,13.76,20.15,20.25
1626,30093,37.27,42.2,39.28,44.32,66.74,40.74,28.63
1627,30095,130.7,129.22,113.62,133.39,106.95,86.98,134.25
1628,30097,261.39,295.17,323.6,193.24,292.04,154.09,258.57
1629,30099,301.42,486.22,518.78,556.03,561.66,426.98,395.11
1630,30101,5.89,10.81,8.52,10.58,16.02,8.62,20.8
1631,30103,117.8,101.55,117.16,100.66,72.53,90.11,108.11
1632,30105,133.3,192.62,153.37,157.35,236.66,191.59,246.93
1633,30107,135.81,98.3,184.55,90.74,123.85,126.94,170.44
1634,30109,2.22,2.86,2.5,2.1,2.28,3.47,3.23
1635,30111,471.7,473.55,440.38,501.59,347.68,437.46,469.61
1636,31001,102.94,98.35,188.7,218.21,277.66,128.06,167.33
1637,31003,133.24,100.28,130.02,223.98,217.74,83.11,149.96
1638,31005,9.11,9.91,18.04,16.19,8.4,5.49,12.16
1639,31007,30.92,16.22,26.65,38.38,26.39,17.48,24.79
1640,31009,11.61,11.25,29.54,11.73,9.5,3.08,15.28
1641,31011,93.29,90.54,87.63,133.18,165.45,60.86,93.7
1642,31013,151.26,148.07,171.08,234.3,193.0,101.79,93.18
1643,31015,9.02,3.79,4.42,6.03,5.98,9.13,14.06
1644,31017,108.97,58.72,19.37,68.04,80.56,51.05,70.1
1645,31019,196.28,173.41,207.48,250.93,258.27,230.81,217.11
1646,31021,31.79,21.67,46.3,55.97,45.39,10.63,28.72
1647,31023,65.5,67.12,100.56,107.38,123.64,51.21,33.38
1648,31025,47.61,12.46,16.15,39.86,20.36,18.38,16.94
1649,31027,41.76,30.91,52.87,69.57,84.09,28.41,69.37
1650,31029,209.47,201.52,180.1,268.44,170.37,144.22,176.4
1651,31031,51.55,30.71,98.87,46.56,52.44,44.71,69.06
1652,31033,57.66,47.25,66.43,93.5,77.87,43.26,35.01
1653,31035,106.6,95.63,198.28,228.08,161.11,121.33,125.45
1654,31037,59.59,44.73,60.24,68.14,78.39,24.12,30.25
1655,31039,33.22,21.62,43.76,54.2,51.46,12.75,32.52
1656,31041,167.46,202.01,241.18,256.27,258.33,169.12,197.11
1657,31043,11.03,11.26,20.69,27.11,22.01,7.36,19.27
1658,31045,29.91,33.84,43.17,35.3,27.93,7.91,19.11
1659,31047,251.04,270.42,332.57,354.47,319.15,182.71,211.23
1660,31049,39.52,20.71,43.06,38.76,28.71,27.96,21.12
1661,31051,12.49,10.27,42.58,20.65,21.5,9.58,19.28
1662,31053,89.59,58.71,100.74,99.9,113.67,35.95,55.89
1663,31055,543.72,408.79,363.88,535.4,789.53,386.02,613.5
1664,31057,144.17,120.56,102.75,130.92,110.38,108.03,103.72
1665,31059,119.65,93.18,163.16,212.6,163.14,120.55,84.15
1666,31061,84.62,39.34,99.62,111.28,124.36,37.48,69.03
1667,31063,67.32,79.75,76.2,86.29,59.15,35.99,47.09
1668,31065,76.62,52.94,73.59,82.86,57.53,32.84,37.04
1669,31067,51.68,28.53,42.23,62.94,102.62,24.88,54.05
1670,31069,58.31,52.74,57.97,63.82,57.47,27.93,35.59
