,Geo_FIPS,Geo_QName,population_2020,population_2010,population_2000,population_1990,population_1980,pop_changes
2689,48411,"San Saba County, Texas",6004,6023,6186,5401,6204,-200
2690,48413,"Schleicher County, Texas",2898,3343,2935,2990,2820,78
2691,48415,"Scurry County, Texas",16918,16579,16361,18634,18192,-1274
2692,48417,"Shackelford County, Texas",3291,3182,3302,3316,3915,-624
2693,48419,"Shelby County, Texas",25263,25423,25224,22034,23084,2179
2694,48421,"Sherman County, Texas",3046,3000,3186,2858,3174,-128
2695,48423,"Smith County, Texas",230184,203393,174706,151309,128366,101818
2696,48425,"Somervell County, Texas",8958,8200,6809,5360,4154,4804
2697,48427,"Starr County, Texas",64032,59989,53597,40518,27266,36766
2698,48429,"Stephens County, Texas",9358,9562,9674,9010,9926,-568
2699,48431,"Sterling County, Texas",1274,1160,1393,1438,1206,68
2700,48433,"Stonewall County, Texas",1412,1434,1693,2013,2406,-994
2701,48435,"Sutton County, Texas",3793,4257,4077,4135,5130,-1337
2702,48437,"Swisher County, Texas",7403,7828,8378,8133,9723,-2320
2703,48439,"Tarrant County, Texas",2077153,1743300,1446219,1170103,860880,1216273
2704,48441,"Taylor County, Texas",137521,129477,126555,119655,110932,26589
2705,48443,"Terrell County, Texas",903,850,1081,1410,1595,-692
2706,48445,"Terry County, Texas",12408,12498,12761,13218,14581,-2173
2707,48447,"Throckmorton County, Texas",1500,1814,1850,1880,2053,-553
2708,48449,"Titus County, Texas",32709,30995,28118,24009,21442,11267
2709,48451,"Tom Green County, Texas",118645,108000,104010,98458,84784,33861
2710,48453,"Travis County, Texas",1250884,979712,812280,576407,419573,831311
2711,48455,"Trinity County, Texas",14689,14451,13779,11445,9450,5239
2712,48457,"Tyler County, Texas",21524,21472,20871,16646,16223,5301
2713,48459,"Upshur County, Texas",41386,38685,35291,31370,28595,12791
2714,48461,"Upton County, Texas",3651,3243,3404,4447,4619,-968
2715,48463,"Uvalde County, Texas",26899,26285,25926,23340,22441,4458
2716,48465,"Val Verde County, Texas",49018,48088,44856,38721,35910,13108
2717,48467,"Van Zandt County, Texas",55970,52362,48140,37944,31426,24544
2718,48469,"Victoria County, Texas",92044,85813,84088,74361,68807,23237
2719,48471,"Walker County, Texas",72295,66353,61758,50917,41789,30506
2720,48473,"Waller County, Texas",53626,40831,32663,23390,19798,33828
2721,48475,"Ward County, Texas",11745,10505,10909,13115,13976,-2231
2722,48477,"Washington County, Texas",35275,32949,30373,26154,21998,13277
2723,48479,"Webb County, Texas",274847,240346,193117,133239,99258,175589
2724,48481,"Wharton County, Texas",41672,41036,41188,39955,40242,1430
2725,48483,"Wheeler County, Texas",5187,5235,5284,5879,7137,-1950
2726,48485,"Wichita County, Texas",132154,130976,131664,122378,121082,11072
2727,48487,"Wilbarger County, Texas",12717,13637,14676,15121,15931,-3214
2728,48489,"Willacy County, Texas",21419,21769,20082,17705,17495,3924
2729,48491,"Williamson County, Texas",570437,391715,249967,139551,76521,493916
2730,48493,"Wilson County, Texas",50110,41264,32408,22650,16756,33354
2731,48495,"Winkler County, Texas",7822,6933,7173,8626,9944,-2122
2732,48497,"Wise County, Texas",67884,58054,48793,34679,26575,41309
2733,48499,"Wood County, Texas",45054,41625,36752,29380,24697,20357
2734,48501,"Yoakum County, Texas",8612,7706,7322,8786,8299,313
2735,48503,"Young County, Texas",17961,18298,17943,18126,19083,-1122
2736,48505,"Zapata County, Texas",14243,13609,12182,9279,6628,7615
2737,48507,"Zavala County, Texas",11930,11658,11600,12162,11666,264
2738,49001,"Beaver County, Utah",6594,6431,6005,4765,4378,2216
2739,49003,"Box Elder County, Utah",54953,48221,42745,36485,33222,21731
2740,49005,"Cache County, Utah",126336,107078,91391,70183,57176,69160
2741,49007,"Carbon County, Utah",20401,20765,20422,20228,22179,-1778
2742,49009,"Daggett County, Utah",590,839,921,690,769,-179
2743,49011,"Davis County, Utah",350761,294532,238994,187941,146540,204221
2744,49013,"Duchesne County, Utah",19950,17408,14371,12645,12565,7385
2745,49015,"Emery County, Utah",10099,10728,10860,10332,11451,-1352
2746,49017,"Garfield County, Utah",5000,4958,4735,3980,3673,1327
2747,49019,"Grand County, Utah",9698,8987,8485,6620,8241,1457
2748,49021,"Iron County, Utah",53148,44439,33779,20789,17349,35799
2749,49023,"Juab County, Utah",11623,9855,8238,5817,5530,6093
2750,49025,"Kane County, Utah",7658,6893,6046,5169,4024,3634
2751,49027,"Millard County, Utah",12963,12189,12405,11333,8970,3993
2752,49029,"Morgan County, Utah",11950,9013,7129,5528,4917,7033
2753,49031,"Piute County, Utah",1870,1661,1435,1277,1329,541
2754,49033,"Rich County, Utah",2415,2181,1961,1725,2100,315
2755,49035,"Salt Lake County, Utah",1146215,1000155,898387,725956,619066,527149
2756,49037,"San Juan County, Utah",15295,14299,14413,12621,12253,3042
2757,49039,"Sanpete County, Utah",30421,26651,22763,16259,14620,15801
2758,49041,"Sevier County, Utah",21475,20438,18842,15431,14727,6748
2759,49043,"Summit County, Utah",41680,35295,29736,15518,10198,31482
2760,49045,"Tooele County, Utah",69740,55398,40735,26601,26033,43707
2761,49047,"Uintah County, Utah",35736,30991,25224,22211,20506,15230
2762,49049,"Utah County, Utah",621506,486067,368536,263590,218106,403400
2763,49051,"Wasatch County, Utah",33053,22176,15215,10089,8523,24530
2764,49053,"Washington County, Utah",172127,134033,90354,48560,26065,146062
2765,49055,"Wayne County, Utah",2698,2706,2509,2177,1911,787
2766,49057,"Weber County, Utah",255284,222849,196533,158330,144616,110668
2767,50001,"Addison County, Vermont",36947,36841,35974,32953,29406,7541
2768,50003,"Bennington County, Vermont",35649,37122,36994,35845,33345,2304
2769,50005,"Caledonia County, Vermont",30027,31214,29702,27846,25808,4219
2770,50007,"Chittenden County, Vermont",163414,154729,146571,131761,115534,47880
2771,50009,"Essex County, Vermont",6179,6359,6459,6405,6313,-134
2772,50011,"Franklin County, Vermont",49275,47547,45417,39980,34788,14487
2773,50013,"Grand Isle County, Vermont",7075,7105,6901,5318,4613,2462
2774,50015,"Lamoille County, Vermont",25376,24040,23233,19735,16767,8609
2775,50017,"Orange County, Vermont",28873,29059,28226,26149,22739,6134
2776,50019,"Orleans County, Vermont",26843,27256,26277,24053,23440,3403
2777,50021,"Rutland County, Vermont",58527,62278,63400,62142,58347,180
2778,50023,"Washington County, Vermont",58336,59379,58039,54928,52393,5943
2779,50025,"Windham County, Vermont",42628,44438,44216,41588,36933,5695
2780,50027,"Windsor County, Vermont",55191,56891,57418,54055,51030,4161
2781,51001,"Accomack County, Virginia",32560,34066,38305,31703,31268,1292
2782,51003,"Albemarle County, Virginia",108819,96633,79236,68040,55783,53036
2783,51005,"Alleghany County, Virginia",15030,16406,12926,13176,14333,697
2784,51007,"Amelia County, Virginia",12970,12517,11400,8787,8405,4565
2785,51009,"Amherst County, Virginia",31782,32315,31894,28578,29122,2660
2786,51011,"Appomattox County, Virginia",15814,14653,13705,12298,11971,3843
2787,51013,"Arlington County, Virginia",236434,197467,189453,170936,152599,83835
2788,51015,"Augusta County, Virginia",75754,73201,65615,54677,53732,22022
2789,51017,"Bath County, Virginia",4248,4779,5048,4799,5860,-1612
2790,51019,"Bedford County, Virginia",78965,67697,60371,45656,34927,44038
2791,51021,"Bland County, Virginia",6334,6873,6871,6514,6349,-15
2792,51023,"Botetourt County, Virginia",33440,32867,30496,24992,23270,10170
2793,51025,"Brunswick County, Virginia",16336,17707,18419,15987,15632,704
2794,51027,"Buchanan County, Virginia",21374,24459,26978,31333,37989,-16615
2795,51029,"Buckingham County, Virginia",17087,16874,15623,12873,11751,5336
2796,51031,"Campbell County, Virginia",55406,54174,51078,47572,45424,9982
2797,51033,"Caroline County, Virginia",30581,27844,22121,19217,17904,12677
2798,51035,"Carroll County, Virginia",29911,29985,29245,26594,27270,2641
2799,51036,"Charles City County, Virginia",6965,7205,6926,6282,6692,273
2800,51037,"Charlotte County, Virginia",11953,12644,12472,11688,12266,-313
2801,51041,"Chesterfield County, Virginia",348500,308633,259903,209274,141372,207128
2802,51043,"Clarke County, Virginia",14498,14013,12652,12101,9965,4533
2803,51045,"Craig County, Virginia",5103,5173,5091,4372,3948,1155
2804,51047,"Culpeper County, Virginia",51935,45749,34262,27791,22620,29315
2805,51049,"Cumberland County, Virginia",9869,9855,9017,7825,7881,1988
2806,51051,"Dickenson County, Virginia",14524,15966,16395,17620,19806,-5282
2807,51053,"Dinwiddie County, Virginia",28686,27449,24533,20960,22602,6084
2808,51057,"Essex County, Virginia",10960,10901,9989,8689,8864,2096
2809,51059,"Fairfax County, Virginia",1149439,1048554,969749,818584,596901,552538
2810,51061,"Fauquier County, Virginia",70353,64546,55139,48741,35889,34464
2811,51063,"Floyd County, Virginia",15766,15030,13874,12005,11563,4203
2812,51065,"Fluvanna County, Virginia",26873,25308,20047,12429,10244,16629
2813,51067,"Franklin County, Virginia",56231,54938,47286,39549,35740,20491
2814,51069,"Frederick County, Virginia",88054,75835,59209,45723,34150,53904
2815,51071,"Giles County, Virginia",16760,17205,16657,16366,17810,-1050
2816,51073,"Gloucester County, Virginia",37362,36610,34780,30131,20107,17255
2817,51075,"Goochland County, Virginia",23472,21136,16863,14163,11761,11711
2818,51077,"Grayson County, Virginia",15651,15855,17917,16278,16579,-928
2819,51079,"Greene County, Virginia",19734,18082,15244,10297,7625,12109
2820,51081,"Greensville County, Virginia",11403,12181,11560,8853,10903,500
2821,51083,"Halifax County, Virginia",34295,36311,37355,29033,30599,3696
2822,51085,"Hanover County, Virginia",106538,99172,86320,63306,50398,56140
2823,51087,"Henrico County, Virginia",330076,300053,262300,217881,180735,149341
2824,51089,"Henry County, Virginia",51032,54860,57930,56942,57654,-6622
2825,51091,"Highland County, Virginia",2202,2395,2536,2635,2937,-735
2826,51093,"Isle Of Wight County, Virginia",37107,34762,29728,25053,21603,15504
2827,51095,"James City County, Virginia",76032,64386,48102,34859,22763,53269
2828,51097,"King And Queen County, Virginia",7011,6926,6630,6289,5968,1043
2829,51099,"King George County, Virginia",26679,22794,16803,13527,10543,16136
2830,51101,"King William County, Virginia",16985,15509,13146,10913,9334,7651
2831,51103,"Lancaster County, Virginia",10686,11478,11567,10896,10129,557
2832,51105,"Lee County, Virginia",23723,25434,23589,24496,25956,-2233
2833,51107,"Loudoun County, Virginia",405312,291653,169599,86129,57427,347885
2834,51109,"Louisa County, Virginia",36654,32248,25627,20325,17825,18829
2835,51111,"Lunenburg County, Virginia",12294,12968,13146,11419,12124,170
2836,51113,"Madison County, Virginia",13208,13342,12520,11949,10232,2976
2837,51115,"Mathews County, Virginia",8760,9004,9207,8348,7995,765
2838,51117,"Mecklenburg County, Virginia",30726,32774,32380,29241,29444,1282
2839,51119,"Middlesex County, Virginia",10642,10831,9932,8653,7719,2923
2840,51121,"Montgomery County, Virginia",98495,92527,83629,73913,63516,34979
2841,51125,"Nelson County, Virginia",14812,14989,14445,12778,12204,2608
2842,51127,"New Kent County, Virginia",22310,17655,13462,10445,8781,13529
2843,51131,"Northampton County, Virginia",11826,12572,13093,13061,14625,-2799
2844,51133,"Northumberland County, Virginia",12151,12419,12259,10524,9828,2323
2845,51135,"Nottoway County, Virginia",15338,15819,15725,14993,14666,672
2846,51137,"Orange County, Virginia",36501,32730,25881,21421,18063,18438
2847,51139,"Page County, Virginia",23862,24116,23177,21690,19401,4461
2848,51141,"Patrick County, Virginia",17660,18643,19407,17473,17647,13
2849,51143,"Pittsylvania County, Virginia",60867,63147,61745,55655,66147,-5280
2850,51145,"Powhatan County, Virginia",29253,27758,22377,15328,13062,16191
2851,51147,"Prince Edward County, Virginia",22892,22723,19720,17320,16456,6436
2852,51149,"Prince George County, Virginia",38292,35129,33047,27394,25733,12559
2853,51153,"Prince William County, Virginia",466834,379415,280813,215686,144703,322131
2854,51155,"Pulaski County, Virginia",34113,34963,35127,34496,35229,-1116
2855,51157,"Rappahannock County, Virginia",7360,7376,6983,6622,6093,1267
2856,51159,"Richmond County, Virginia",8951,9328,8809,7273,6952,1999
2857,51161,"Roanoke County, Virginia",94103,91583,85778,79332,72945,21158
2858,51163,"Rockbridge County, Virginia",22728,22217,20808,18350,17911,4817
2859,51165,"Rockingham County, Virginia",81138,74922,67725,57482,57038,24100
2860,51167,"Russell County, Virginia",26937,28842,30308,28667,31761,-4824
2861,51169,"Scott County, Virginia",21761,23234,23403,23204,25068,-3307
2862,51171,"Shenandoah County, Virginia",43441,41468,35075,31636,27559,15882
2863,51173,"Smyth County, Virginia",30539,32383,33081,32370,33366,-2827
2864,51175,"Southampton County, Virginia",17829,18493,17482,17550,18731,-902
2865,51177,"Spotsylvania County, Virginia",134683,120212,90395,57403,34435,100248
2866,51179,"Stafford County, Virginia",150185,124587,92446,61236,40470,109715
2867,51181,"Surry County, Virginia",6459,7039,6829,6145,6046,413
2868,51183,"Sussex County, Virginia",11202,12167,12504,10248,10874,328
2869,51185,"Tazewell County, Virginia",41201,44706,44598,45960,50511,-9310
2870,51187,"Warren County, Virginia",39888,37044,31584,26142,21200,18688
2871,51191,"Washington County, Virginia",54005,54322,51103,45887,46487,7518
2872,51193,"Westmoreland County, Virginia",17873,17237,16718,15480,14041,3832
2873,51195,"Wise County, Virginia",38032,41496,40123,39573,43863,-5831
2874,51197,"Wythe County, Virginia",28725,29005,27599,25466,25522,3203
2875,51199,"York County, Virginia",68389,64846,56297,42422,35463,32926
2876,51510,"Alexandria City, Virginia",158309,133647,128283,111183,103217,55092
2877,51520,"Bristol City, Virginia",17059,17704,17367,18426,19042,-1983
2878,51530,"Buena Vista City, Virginia",6477,6653,6349,6406,6717,-240
2879,51540,"Charlottesville City, Virginia",47217,42267,45049,40341,39916,7301
2880,51550,"Chesapeake City, Virginia",242647,219268,199184,151976,114486,128161
2881,51570,"Colonial Heights City, Virginia",17283,17472,16897,16064,16509,774
2882,51580,"Covington City, Virginia",5653,5989,6303,6991,9063,-3410
2883,51590,"Danville City, Virginia",40668,43787,48411,53056,45642,-4974
2884,51595,"Emporia City, Virginia",5408,5822,5665,5306,4840,568
2885,51600,"Fairfax City, Virginia",23312,22058,21498,19622,19390,3922
2886,51610,"Falls Church City, Virginia",14309,11465,10377,9578,9515,4794
2887,51620,"Franklin City, Virginia",8015,8549,8346,7864,7308,707
2888,51630,"Fredericksburg City, Virginia",29059,23375,19279,19027,15322,13737
2889,51640,"Galax City, Virginia",6402,6936,6837,6670,6524,-122
2890,51650,"Hampton City, Virginia",135169,139046,146437,133793,122617,12552
2891,51660,"Harrisonburg City, Virginia",53558,47406,40468,30707,19671,33887
2892,51670,"Hopewell City, Virginia",22500,22506,22354,23101,23397,-897
2893,51678,"Lexington City, Virginia",7205,6990,6867,6959,7292,-87
2894,51680,"Lynchburg City, Virginia",80970,73726,65269,66049,66743,14227
2895,51683,"Manassas City, Virginia",41038,36067,35135,27957,15438,25600
2896,51685,"Manassas Park City, Virginia",17548,13195,10290,6734,6524,11024
2897,51690,"Martinsville City, Virginia",12646,14029,15416,16162,18149,-5503
2898,51700,"Newport News City, Virginia",179582,181822,180150,170045,144903,34679
2899,51710,"Norfolk City, Virginia",244300,242143,234403,261229,266979,-22679
2900,51720,"Norton City, Virginia",3969,3886,3904,4247,4757,-788
2901,51730,"Petersburg City, Virginia",30791,32303,33740,38386,41055,-10264
2902,51735,"Poquoson City, Virginia",12121,12099,11566,11005,8726,3395
2903,51740,"Portsmouth City, Virginia",94961,96785,100565,103907,104577,-9616
2904,51750,"Radford City, Virginia",17833,16318,15859,15940,13225,4608
2905,51760,"Richmond City, Virginia",229233,201828,197790,203056,219214,10019
2906,51770,"Roanoke City, Virginia",99122,95793,94911,96397,100220,-1098
2907,51775,"Salem City, Virginia",25290,24641,24747,23756,23958,1332
2908,51790,"Staunton City, Virginia",24660,23806,23853,24461,21857,2803
2909,51800,"Suffolk City, Virginia",91383,82544,63677,52141,47621,43762
2910,51810,"Virginia Beach City, Virginia",450882,435996,425257,393069,262199,188683
2911,51820,"Waynesboro City, Virginia",22300,20885,19520,18549,15329,6971
2912,51830,"Williamsburg City, Virginia",15034,13421,11998,11530,9870,5164
2913,51840,"Winchester City, Virginia",27912,25953,23585,21947,20217,7695
2914,53001,"Adams County, Washington",19702,17884,16428,13603,13267,6435
2915,53003,"Asotin County, Washington",22636,21363,20551,17605,16823,5813
2916,53005,"Benton County, Washington",200715,167077,142475,112560,109444,91271
2917,53007,"Chelan County, Washington",76653,70995,66616,52250,45061,31592
2918,53009,"Clallam County, Washington",76482,70638,64525,56464,51648,24834
2919,53011,"Clark County, Washington",481950,414816,345238,238053,192227,289723
2920,53013,"Columbia County, Washington",4024,3957,4064,4024,4057,-33
2921,53015,"Cowlitz County, Washington",108399,101244,92948,82119,79548,28851
2922,53017,"Douglas County, Washington",42520,37160,32603,26205,22144,20376
2923,53019,"Ferry County, Washington",7643,7504,7260,6295,5811,1832
2924,53021,"Franklin County, Washington",93681,71329,49347,37473,35025,58656
2925,53023,"Garfield County, Washington",2258,2240,2397,2248,2468,-210
2926,53025,"Grant County, Washington",96648,85142,74698,54758,48522,48126
2927,53027,"Grays Harbor County, Washington",73769,72092,67194,64175,66314,7455
